nombre,direccion,codigo_postal,puntuacion_media,numero_reviews,tipo_negocio,latitud,longitud
Rodilla,"Paseo de la Castellana, 193, Madrid",28029,3.8,1607.0,"restaurant, meal_delivery, cafe, meal_takeaway, food, point_of_interest, store, establishment",40.467564,-3.689471
Colegio La Salle Sagrado Corazón,"Avenida del Cardenal Herrera Oria, 242, Madrid",28029,,,"school, point_of_interest, establishment",40.4827365,-3.717476699999999
BBVA,"Calle de Melchor Fernández Almagro, 84, Madrid",28029,2.9,55.0,"bank, atm, accounting, finance, point_of_interest, establishment",40.47549909999999,-3.710840199999999
BBVA,"Calle de Enrique Larreta, 4, Madrid",28029,1.8,39.0,"bank, atm, accounting, finance, point_of_interest, establishment",40.4677209,-3.6861956
Sitomaco,"Calle de Ceuta, 21, Madrid",28029,4.7,542.0,"store, point_of_interest, establishment",40.46252,-3.698519999999999
Montero Espinosa Driving Academy,"Plaza Castilla, 3 BIS, planta 3ª, Madrid",28029,4.6,196.0,"point_of_interest, establishment",40.4660044,-3.6907763
i-Tek.es,"Calle Sorgo, 53, nave 4, Madrid",28029,5.0,1.0,"point_of_interest, store, establishment",40.46824959999999,-3.706115499999999
Mesón Txistu,"Plaza Angel de Carbajo, 6, Madrid",28029,4.5,4347.0,"restaurant, food, point_of_interest, establishment",40.4626736,-3.6938771
I.S.G.F. Commercial reports..,"Calle de Lezama, 2, Madrid",28029,1.3,1029.0,"point_of_interest, establishment",40.4904878,-3.6917727
Restaurante Gallego,"Calle de San Modesto, 44, Madrid",28029,4.2,1745.0,"restaurant, point_of_interest, food, establishment",40.4858632,-3.6926373
Pensión Cuatro Torres,"Calle de la Virgen de Aránzazu, 19, Madrid",28029,3.5,200.0,"lodging, point_of_interest, establishment",40.4860622,-3.6902369
Los Arroces de Segis,"Calle de la Infanta Mercedes, 109, Madrid",28029,3.9,2312.0,"restaurant, point_of_interest, food, establishment",40.4639444,-3.6934167
Provincial Court 2nd Penal Section,"Calle de Santiago de Compostela, 96, Madrid",28029,3.7,33.0,"courthouse, local_government_office, point_of_interest, establishment",40.4780317,-3.720289600000001
Fundación Canal,"Calle de Mateo Inurria, 2, Madrid",28029,4.5,4275.0,"tourist_attraction, museum, point_of_interest, establishment",40.4659643,-3.6880179
Casa Pepe,"Calle de Celanova, 19, Madrid",28029,4.3,11319.0,"bar, restaurant, point_of_interest, food, establishment",40.4721109,-3.7130725
Yoofit Boutique Gym Experience,"Estación de Chamartín, s/n, Planta Ático, Madrid",28029,4.3,698.0,"gym, health, point_of_interest, establishment",40.4724016,-3.6817714
"Álvarez, deporte y tiempo libre","Calle del Poeta Joan Maragall, 60, Madrid",28029,4.2,1513.0,"store, point_of_interest, establishment",40.4630755,-3.6914393
La Vaguada cines,"Calle de Santiago de Compostela, S/N, Madrid",28029,3.8,4946.0,"movie_theater, point_of_interest, establishment",40.4800527,-3.707578
El Mesón Gallego l Restaurante gallego Madrid,"Calle de Müller, 35, Madrid",28029,4.4,1227.0,"restaurant, point_of_interest, food, establishment",40.4646114,-3.6989004
EMBAJADA BRITANICA,"Paseo de la Castellana, 259, Madrid",28029,2.9,90.0,"embassy, point_of_interest, establishment",40.47915489999999,-3.686543499999999
Cuatro Torres Business Area,"Paseo de la Castellana, 259, Madrid",28029,4.5,3282.0,"point_of_interest, establishment",40.4767085,-3.687918000000001
Asia Té,"Calle de Agustín de Foxá, 27, Madrid",28029,4.2,831.0,"restaurant, point_of_interest, food, establishment",40.4710408,-3.6851062
Torre de Cristal,"Paseo de la Castellana, 259C, Planta 19, Madrid",28029,4.5,206.0,"gym, spa, health, point_of_interest, establishment",40.4781919,-3.6874821
Centro Médico Estético Ana Martí,"Calle de Ginzo de Limia, 35, Madrid",28029,4.8,29.0,"beauty_salon, hospital, health, point_of_interest, establishment",40.47820129999999,-3.7041693
Andetel,"Calle del Doctor Ramón Castroviejo, 5, Madrid",28029,3.6,47.0,"point_of_interest, establishment",40.4794484,-3.7136401
Disfracestuyyo.com,"Calle de Navas, 8, Madrid",28029,4.3,945.0,"clothing_store, home_goods_store, store, point_of_interest, establishment",40.46277,-3.69791
Catenon,"Paseo de la Castellana, 259C, planta 20, Madrid",28029,4.5,15.0,"point_of_interest, establishment",40.4781919,-3.6874821
Centro Municipal de Salud comunitario (CMSc) de Fuencarral,"Avenida de Monforte de Lemos, 38, Madrid",28029,2.8,40.0,"health, point_of_interest, establishment",40.478613,-3.7094293
Madrid,Madrid,28030,,,"locality, political",40.41672790000001,-3.7032905
Hotel Porcel Torre Garden,"Calle de los Hermanos García Noblejas, 190 bis, Madrid",28030,4.2,2067.0,"lodging, point_of_interest, establishment",40.4194041,-3.6253211
Viajes Iberia,"Calle de la Hacienda de Pavones, 8, Madrid",28030,4.6,5.0,"travel_agency, point_of_interest, establishment",40.404374,-3.649068499999999
IES Carlos María Rodríguez de Valcárcel,"Plaza del Encuentro, 4, Madrid",28030,3.3,104.0,"point_of_interest, establishment",40.4054426,-3.652352300000001
The Veterinary Clinic,"Calle de la Marroquina, 26, Madrid",28030,4.4,549.0,"veterinary_care, point_of_interest, establishment",40.40747580000001,-3.648924799999999
Academia de Baile VM22,"Calle de la Primavera de Praga, 11, Madrid",28030,4.3,24.0,"point_of_interest, establishment",40.411643,-3.655557
Dra. Elena Argüelles,"Calle del Camino de los Vinateros, 11, Madrid",28030,4.5,27.0,"point_of_interest, doctor, health, establishment",40.4108743,-3.6568629
Alcampo,"Calle del Camino de los Vinateros, s/n, Madrid",28030,4.0,7898.0,"supermarket, bakery, home_goods_store, clothing_store, grocery_or_supermarket, food, point_of_interest, store, establishment",40.4120436,-3.6606455
Parish of Our Lady of the Apostles,"Calle de Luis de Hoyos Sainz, 94Bis, Madrid",28030,4.8,123.0,"church, place_of_worship, point_of_interest, establishment",40.40287300000001,-3.637396700000001
Factory cardboard boxes and Bandeaux,"Calle Paredes de Nava, 43, Madrid",28030,4.1,26.0,"point_of_interest, establishment",40.4187957,-3.6280328
Crosecon SA,"Calle del Vinateros, 108, Madrid",28030,3.2,167.0,"point_of_interest, health, establishment",40.4081773,-3.6469181
Administración de lotería n°133 Loteria Portillos,"C, Calle del Camino de los Vinateros, 63, Madrid",28030,3.6,10.0,"point_of_interest, establishment",40.41051530000001,-3.652190400000001
NOOW | Espacio Distrito INMOBILIARIA MADRID,"Calle de la Marroquina, 22, Madrid",28030,4.7,157.0,"real_estate_agency, insurance_agency, finance, point_of_interest, establishment",40.4072585,-3.6492324
Muebles de Cocina Ados S.l.,"Calle del Arroyo de la Media Legua, 29, Madrid",28030,4.2,14.0,"furniture_store, home_goods_store, point_of_interest, store, establishment",40.4111121,-3.6561882
Halcón Viajes,"Bulevar de Indalecio Prieto, parc. 23, Valdebernardo, Madrid",28030,3.6,10.0,"travel_agency, point_of_interest, establishment",40.4006939,-3.6210694
Tajamar | Colegio + FP + Club Deportivo,"Calle de Pío Felipe, 12, Madrid",28030,4.2,316.0,"school, point_of_interest, establishment",40.3975121,-3.6501805
IES Francisco de Goya,"Calle de Santa Irene, 4, Madrid",28030,,,"secondary_school, school, point_of_interest, establishment",40.4180861,-3.6511085
Lidl,"Calle de la Hacienda de Pavones, 342, Madrid",28030,4.1,4600.0,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",40.40026,-3.63399
Pascual,"Metro l.9, Bulevar de Indalecio Prieto, 24, Madrid",28030,4.2,744.0,"bar, restaurant, food, point_of_interest, establishment",40.400791,-3.62165
Ciudad Lineal,Ciudad Lineal,28030,,,"sublocality_level_1, sublocality, political",40.4456678,-3.6543844
Oficina de Correos,"Calle del Arroyo de la Media Legua, 56, Madrid",28030,2.8,391.0,"post_office, finance, point_of_interest, establishment",40.4103712,-3.6555022
Autoescuela Gala - Artilleros,"Calle del Camino de los Vinateros, 171, Madrid",28030,4.9,929.0,"point_of_interest, establishment",40.405504,-3.641613399999999
Foster's Hollywood,"Calle Alcalde Luis Marichalar, 5-7, Madrid",28030,3.7,1374.0,"restaurant, point_of_interest, food, establishment",40.411523,-3.658685000000001
Clínica Aquiles,"Calle del Camino de los Vinateros, 3, Madrid",28030,4.6,348.0,"gym, health, point_of_interest, establishment",40.4111596,-3.6594078
Municipal Sports Center Faustina Valladolid,"Calle de Ladera de los Almendros, 2, Madrid",28030,4.0,1385.0,"gym, health, point_of_interest, establishment",40.4043532,-3.6231684
MAPFRE,"Calle de la Fuente Carrantona, 30, Madrid",28030,3.9,15.0,"insurance_agency, accounting, finance, health, point_of_interest, establishment",40.4069589,-3.631466600000001
Carrefour Market,"Plaza del Encuentro, 5, Madrid",28030,4.0,2974.0,"supermarket, grocery_or_supermarket, store, point_of_interest, food, establishment",40.4056356,-3.6505963
McDonald's,"C/ Manuel Machado, Calle Alcalde Luis Marichalar, 6, y C, Madrid",28030,3.6,1875.0,"restaurant, point_of_interest, food, establishment",40.4116,-3.6592
Automóviles Moratalaz,"Calle de la Hacienda de Pavones, 194, Madrid",28030,3.9,117.0,"car_repair, store, point_of_interest, establishment",40.401522,-3.641137
La Taberna de Chana,"Bulevar de Indalecio Prieto, 13, Madrid",28030,4.5,4039.0,"bar, restaurant, point_of_interest, food, establishment",40.40138890000001,-3.621388899999999
Administracion de Fincas Ortiz Ginestal SL,"Calle del Corregidor Alonso de Tobar, 23, Madrid",28030,3.7,22.0,"point_of_interest, establishment",40.4041037,-3.648537499999999
Piel Urbana,"Calle de las Marismas, 23, Madrid",28030,4.5,8.0,"point_of_interest, establishment",40.4027089,-3.654465199999999
Oficina Seguros Pelayo,"Calle del Camino de los Vinateros, 55, Madrid",28030,2.9,7.0,"insurance_agency, health, point_of_interest, establishment",40.4108252,-3.6532831
Administración Sudeste (AEAT),"Calle del Camino de los Vinateros, 51, Madrid",28030,2.6,175.0,"local_government_office, accounting, finance, point_of_interest, establishment",40.4111862,-3.6540291
CIFP Barrio de Bilbao,"Calle de Villaescusa, 19, Madrid",28030,3.3,65.0,"point_of_interest, establishment",40.4212139,-3.6306184
Centro Privado Concertado de Enseñanza Ciudad de los Muchachos,"Calle de Santa Marta, 15, Madrid",28030,,,"school, point_of_interest, establishment",40.4024345,-3.6621058
Acentual Traducciones,"Calle de los Pinillas, 4, Madrid",28030,4.0,4.0,"point_of_interest, establishment",40.39928920000001,-3.624246099999999
Cajamar Caja Rural,"Avenida de Pablo Neruda, 13, Madrid",28030,2.9,18.0,"bank, atm, insurance_agency, finance, point_of_interest, establishment",40.391523,-3.641829000000001
Public school Martinez Montanes,"Calle de la Hacienda de Pavones, 223, Madrid",28030,,,"school, point_of_interest, establishment",40.40212619999999,-3.634384200000001
Official Language School Moratalaz,"Calle de Valdebernardo, 3, Madrid",28030,3.6,74.0,"school, point_of_interest, establishment",40.3985856,-3.6333126
Vilara Motor,"Calle de Villaescusa, 2, Madrid",28030,4.7,29.0,"car_repair, point_of_interest, establishment",40.42145889999999,-3.633356399999999
Banco Santander,"Plaza Corregidor Sancho de Córdoba, 1, Madrid",28030,2.0,37.0,"bank, atm, finance, point_of_interest, establishment",40.4077815,-3.6531808
Cable y Rack. Tienda de Material Eléctrico.,"Justo detrás del edificio, Calle de Villaescusa, 54, posterior, Madrid",28030,5.0,41.0,"electronics_store, home_goods_store, point_of_interest, store, establishment",40.4204381,-3.6298832
BBVA,"Avenida del Doctor García Tapia, 202, Madrid",28030,2.4,41.0,"bank, atm, accounting, finance, point_of_interest, establishment",40.40801,-3.636199999999999
Autoescuela Gala,"Calle del Camino de los Vinateros, 85, Madrid",28030,4.9,1024.0,"point_of_interest, establishment",40.4095757,-3.6489968
Asociación-Plataforma de Apoyo a las Víctimas del Terrorismo,"Calle del Camino de los Vinateros, 51, Madrid",28030,4.5,16.0,"point_of_interest, establishment",40.4108782,-3.6538852
Vector 001 S.L.,"Plaza Correg, Plaza Corregidor Sancho de Córdoba, 3, Madrid",28030,,,"point_of_interest, establishment",40.40797019999999,-3.6529346
Inmobiliaria Moratalaz Vinateros Redpiso,"Calle del Camino de los Vinateros, 40, Madrid",28030,4.4,143.0,"real_estate_agency, finance, point_of_interest, establishment",40.410533,-3.654874
Clínica Pérez Gómez,"Avenida de Pablo Neruda, 11, Madrid",28030,5.0,160.0,"doctor, health, point_of_interest, establishment",40.3921845,-3.6408602
Mancomunidad Calderas Osa Menor III Fase,"Calle del Arroyo de la Media Legua, 68, Madrid",28030,,,"real_estate_agency, point_of_interest, establishment",40.4118925,-3.654024400000001
Garrido doors S.L.,"Calle de la Marroquina, 55, Madrid",28030,4.6,90.0,"painter, plumber, general_contractor, furniture_store, home_goods_store, point_of_interest, store, establishment",40.41014079999999,-3.6469846
Mister-i Mobile Solutions,"Calle de José Bergamín, 48, 9º B, Madrid",28030,3.0,2.0,"point_of_interest, establishment",40.4112057,-3.6356781
J.C. Donaire-Electricidad,"Calle de la Hacienda de Pavones, 132, Madrid",28030,3.3,3.0,"electrician, point_of_interest, establishment",40.40250160000001,-3.643874299999999
Podas y talas ELC GRUPO MARTERO,"Calle de la Marroquina, 102, Madrid",28030,4.0,9.0,"point_of_interest, establishment",40.41042429999999,-3.6461192
Quad Madrid,"Calle de los Andaluces, 18, Madrid",28030,4.9,197.0,"park, point_of_interest, establishment",40.3901647,-3.639261099999999
Santa María of Martala Parish,"Calle de Fobos, 2, Madrid",28030,4.1,70.0,"place_of_worship, point_of_interest, establishment",40.4086302,-3.6345926
La Colchonería González de Moratalaz,"Calle del Camino de los Vinateros, 101, Madrid",28030,5.0,414.0,"furniture_store, home_goods_store, point_of_interest, store, establishment",40.4093046,-3.6480831
Centro de psicoterapia gestalt Bacares,"Calle Augusto González Besada, 14, Madrid",28030,,,"health, point_of_interest, establishment",40.4100765,-3.643313899999999
Molyma,"Calle de Valdebernardo, 22, Madrid",28030,4.7,54.0,"insurance_agency, point_of_interest, establishment",40.4029463,-3.631345600000001
Burger King,"Avenida del Doctor García Tapia, 157, Madrid",28030,3.7,2345.0,"meal_takeaway, restaurant, food, point_of_interest, establishment",40.4080218,-3.6305843
Cornelius,Cornelius,28031,,,"locality, political",35.4812139,-80.8578093
Hampton Inn Charlotte-North/Lake Norman,"19501 Statesville Road, Cornelius",28031,4.3,701.0,"lodging, point_of_interest, establishment",35.4804128,-80.8738844
Primoprint,"19109 West Catawba Avenue STE 112, Cornelius",28031,4.9,150.0,"home_goods_store, point_of_interest, store, establishment",35.4738646,-80.8919597
The UPS Store,"19701 Bethel Church Road STE 103, Cornelius",28031,4.6,153.0,"finance, point_of_interest, store, establishment",35.479663,-80.88824799999999
Comfort Inn & Suites Lake Norman,"19521 Liverpool Parkway, Cornelius",28031,4.3,359.0,"lodging, point_of_interest, establishment",35.480554,-80.879189
Lake Norman Chrysler Dodge Jeep RAM,"20320 Chartown Drive, Cornelius",28031,4.4,3508.0,"car_dealer, finance, point_of_interest, store, establishment",35.4724077,-80.8763869
Mac's Speed Shop,"19601 Liverpool Parkway, Cornelius",28031,4.4,1549.0,"bar, restaurant, food, point_of_interest, establishment",35.4808419,-80.8784676
Jersey Mike's Subs,"20619 Torrence Chapel Road, Cornelius",28031,4.1,131.0,"meal_takeaway, restaurant, food, point_of_interest, store, establishment",35.4843865,-80.8788332
Lake Norman Hyundai,"20520 Chartwell Center Drive, Cornelius",28031,4.5,2977.0,"car_dealer, point_of_interest, store, establishment",35.47875,-80.876182
Lake Norman INFINITI,"20435 Chartwell Center Drive, Cornelius",28031,4.6,1610.0,"car_dealer, point_of_interest, store, establishment",35.480003,-80.87653619999999
Subway,"20430 West Catawba Avenue, Cornelius",28031,3.9,168.0,"meal_takeaway, restaurant, food, point_of_interest, establishment",35.4815857,-80.8768164
Novant Health Urogynecology - Cornelius,"19485 Old Jetton Road Suite 270, Cornelius",28031,5.0,1.0,"point_of_interest, doctor, health, establishment",35.479605,-80.89242759999999
Modern Nissan of Lake Norman,"18615 Statesville Road, Cornelius",28031,4.5,1541.0,"car_dealer, finance, point_of_interest, store, establishment",35.4666366,-80.8742218
NAPA Auto Parts,"19621 Statesville Road, Cornelius",28031,4.3,130.0,"point_of_interest, store, car_repair, establishment",35.482329,-80.873224
Clear Internet Services,"8726 Creek Trail Lane, Cornelius",28031,3.0,2.0,"point_of_interest, establishment",35.4783943,-80.8812323
